genotype,pop,replicate,timepoint,date,tray,initial_temp,fly,survived
tX,6,26,2,27.02.2024,D,4.9000000000000004,2,0
tX,6,26,2,27.02.2024,D,4.9000000000000004,3,0
tX,6,26,2,27.02.2024,D,4.9000000000000004,4,0
tX,6,26,2,27.02.2024,D,4.9000000000000004,5,0
tX,6,26,2,27.02.2024,D,4.9000000000000004,6,0
tX,6,27,2,27.02.2024,D,4.9000000000000004,1,0
tX,6,27,2,27.02.2024,D,4.9000000000000004,2,0
tX,6,27,2,27.02.2024,D,4.9000000000000004,3,0
tX,6,27,2,27.02.2024,D,4.9000000000000004,4,0
tX,6,28,2,27.02.2024,D,4.9000000000000004,1,0
tX,6,28,2,27.02.2024,D,4.9000000000000004,2,0
tX,6,28,2,27.02.2024,D,4.9000000000000004,3,0
tX,6,28,2,27.02.2024,D,4.9000000000000004,4,0
tX,6,29,2,27.02.2024,D,4.9000000000000004,1,0
tX,6,29,2,27.02.2024,D,4.9000000000000004,2,0
tX,6,30,2,27.02.2024,D,4.9000000000000004,1,0
tX,6,30,2,27.02.2024,D,4.9000000000000004,2,0
tX,6,30,2,27.02.2024,D,4.9000000000000004,3,0
tX,6,30,2,27.02.2024,D,4.9000000000000004,4,0
tX,6,30,2,27.02.2024,D,4.9000000000000004,5,0
tX,7,1,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,1,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,2,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,2,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,2,2,27.02.2024,A,4.9000000000000004,3,0
tX,7,2,2,27.02.2024,A,4.9000000000000004,4,0
tX,7,3,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,3,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,4,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,4,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,5,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,5,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,5,2,27.02.2024,A,4.9000000000000004,3,0
tX,7,5,2,27.02.2024,A,4.9000000000000004,4,0
tX,7,5,2,27.02.2024,A,4.9000000000000004,5,0
tX,7,5,2,27.02.2024,A,4.9000000000000004,6,0
tX,7,6,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,6,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,6,2,27.02.2024,A,4.9000000000000004,3,0
tX,7,6,2,27.02.2024,A,4.9000000000000004,4,0
tX,7,7,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,7,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,7,2,27.02.2024,A,4.9000000000000004,3,0
tX,7,7,2,27.02.2024,A,4.9000000000000004,4,0
tX,7,8,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,8,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,9,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,9,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,9,2,27.02.2024,A,4.9000000000000004,3,0
tX,7,9,2,27.02.2024,A,4.9000000000000004,4,0
tX,7,9,2,27.02.2024,A,4.9000000000000004,5,0
tX,7,10,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,11,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,11,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,11,2,27.02.2024,A,4.9000000000000004,3,0
tX,7,11,2,27.02.2024,A,4.9000000000000004,4,0
tX,7,11,2,27.02.2024,A,4.9000000000000004,5,0
tX,7,12,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,12,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,12,2,27.02.2024,A,4.9000000000000004,3,0
tX,7,12,2,27.02.2024,A,4.9000000000000004,4,0
tX,7,13,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,13,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,14,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,14,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,14,2,27.02.2024,A,4.9000000000000004,3,0
tX,7,15,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,16,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,16,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,17,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,17,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,17,2,27.02.2024,A,4.9000000000000004,3,0
tX,7,17,2,27.02.2024,A,4.9000000000000004,4,0
tX,7,18,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,18,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,19,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,19,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,19,2,27.02.2024,A,4.9000000000000004,3,0
tX,7,19,2,27.02.2024,A,4.9000000000000004,4,0
tX,7,19,2,27.02.2024,A,4.9000000000000004,5,0
tX,7,20,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,20,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,20,2,27.02.2024,A,4.9000000000000004,3,0
tX,7,21,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,21,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,21,2,27.02.2024,A,4.9000000000000004,3,0
tX,7,21,2,27.02.2024,A,4.9000000000000004,4,0
tX,7,22,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,22,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,22,2,27.02.2024,A,4.9000000000000004,3,0
tX,7,22,2,27.02.2024,A,4.9000000000000004,4,0
tX,7,22,2,27.02.2024,A,4.9000000000000004,5,0
tX,7,22,2,27.02.2024,A,4.9000000000000004,6,0
tX,7,23,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,23,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,23,2,27.02.2024,A,4.9000000000000004,3,0
tX,7,23,2,27.02.2024,A,4.9000000000000004,4,0
tX,7,24,2,27.02.2024,A,4.9000000000000004,1,0
tX,7,24,2,27.02.2024,A,4.9000000000000004,2,0
tX,7,24,2,27.02.2024,A,4.9000000000000004,3,0
tX,7,25,2,27.02.2024,C,4.9000000000000004,1,0
tX,7,25,2,27.02.2024,C,4.9000000000000004,2,0
tX,7,25,2,27.02.2024,C,4.9000000000000004,3,0
tX,7,25,2,27.02.2024,C,4.9000000000000004,4,0
tX,7,25,2,27.02.2024,C,4.9000000000000004,5,0
tX,7,25,2,27.02.2024,C,4.9000000000000004,6,0
tX,7,26,2,27.02.2024,C,4.9000000000000004,1,0
tX,7,26,2,27.02.2024,C,4.9000000000000004,2,0
tX,7,27,2,27.02.2024,C,4.9000000000000004,1,0
tX,7,27,2,27.02.2024,C,4.9000000000000004,2,0
tX,7,27,2,27.02.2024,C,4.9000000000000004,3,0
tX,7,28,2,27.02.2024,C,4.9000000000000004,1,0
tX,7,28,2,27.02.2024,C,4.9000000000000004,2,0
tX,7,28,2,27.02.2024,C,4.9000000000000004,3,0
tX,7,28,2,27.02.2024,C,4.9000000000000004,4,0
tX,7,28,2,27.02.2024,C,4.9000000000000004,5,0
tX,7,29,2,27.02.2024,C,4.9000000000000004,1,0
tX,7,29,2,27.02.2024,C,4.9000000000000004,2,0
tX,7,29,2,27.02.2024,C,4.9000000000000004,3,0
tX,7,30,2,27.02.2024,C,4.9000000000000004,1,0
tX,7,30,2,27.02.2024,C,4.9000000000000004,2,0
tX,7,30,2,27.02.2024,C,4.9000000000000004,3,0
tX,7,30,2,27.02.2024,C,4.9000000000000004,4,0
tX,8,1,2,27.02.2024,D,4.9000000000000004,1,0
tX,8,1,2,27.02.2024,D,4.9000000000000004,2,0
tX,8,1,2,27.02.2024,D,4.9000000000000004,3,0
tX,8,2,2,27.02.2024,D,4.9000000000000004,1,0
tX,8,2,2,27.02.2024,D,4.9000000000000004,2,0
tX,8,2,2,27.02.2024,D,4.9000000000000004,3,0
tX,8,3,2,27.02.2024,D,4.9000000000000004,1,0
tX,8,3,2,27.02.2024,D,4.9000000000000004,2,0
tX,8,3,2,27.02.2024,D,4.9000000000000004,3,0
tX,8,3,2,27.02.2024,D,4.9000000000000004,4,0
tX,8,4,2,27.02.2024,D,4.9000000000000004,1,0
tX,8,4,2,27.02.2024,D,4.9000000000000004,2,0
tX,8,4,2,27.02.2024,D,4.9000000000000004,3,0
tX,8,5,2,27.02.2024,D,4.9000000000000004,1,0
tX,8,5,2,27.02.2024,D,4.9000000000000004,2,0
tX,8,5,2,27.02.2024,D,4.9000000000000004,3,0
tX,8,5,2,27.02.2024,D,4.9000000000000004,4,0
tX,8,5,2,27.02.2024,D,4.9000000000000004,5,0
tX,8,6,2,27.02.2024,D,4.9000000000000004,1,0
tX,8,6,2,27.02.2024,D,4.9000000000000004,2,0
tX,8,6,2,27.02.2024,D,4.9000000000000004,3,0
tX,8,6,2,27.02.2024,D,4.9000000000000004,4,0
tX,8,7,2,27.02.2024,A,4.9000000000000004,1,0
tX,8,7,2,27.02.2024,A,4.9000000000000004,2,0
tX,8,7,2,27.02.2024,A,4.9000000000000004,3,0
tX,8,7,2,27.02.2024,A,4.9000000000000004,4,0
tX,8,7,2,27.02.2024,A,4.9000000000000004,5,0
tX,8,7,2,27.02.2024,A,4.9000000000000004,6,0
tX,8,8,2,27.02.2024,A,4.9000000000000004,1,0
tX,8,8,2,27.02.2024,A,4.9000000000000004,2,0
tX,8,8,2,27.02.2024,A,4.9000000000000004,3,0
tX,8,8,2,27.02.2024,A,4.9000000000000004,4,0
tX,8,8,2,27.02.2024,A,4.9000000000000004,5,0
tX,8,9,2,27.02.2024,A,4.9000000000000004,1,0
tX,8,9,2,27.02.2024,A,4.9000000000000004,2,0
tX,8,9,2,27.02.2024,A,4.9000000000000004,3,0
tX,8,10,2,27.02.2024,A,4.9000000000000004,1,0
tX,8,10,2,27.02.2024,A,4.9000000000000004,2,0
tX,8,11,2,27.02.2024,A,4.9000000000000004,1,0
tX,8,11,2,27.02.2024,A,4.9000000000000004,2,0
tX,8,11,2,27.02.2024,A,4.9000000000000004,3,0
tX,8,11,2,27.02.2024,A,4.9000000000000004,4,0
tX,8,11,2,27.02.2024,A,4.9000000000000004,5,0
tX,8,12,2,27.02.2024,A,4.9000000000000004,1,0
tX,8,12,2,27.02.2024,A,4.9000000000000004,2,0
tX,8,12,2,27.02.2024,A,4.9000000000000004,3,0
tX,8,12,2,27.02.2024,A,4.9000000000000004,4,0
tX,8,13,2,27.02.2024,A,4.9000000000000004,1,0
tX,8,13,2,27.02.2024,A,4.9000000000000004,2,0
tX,8,13,2,27.02.2024,A,4.9000000000000004,3,0
tX,8,14,2,27.02.2024,A,4.9000000000000004,1,0
tX,8,14,2,27.02.2024,A,4.9000000000000004,2,0
tX,8,14,2,27.02.2024,A,4.9000000000000004,3,0
tX,8,14,2,27.02.2024,A,4.9000000000000004,4,0
tX,8,14,2,27.02.2024,A,4.9000000000000004,5,0
tX,8,15,2,27.02.2024,A,4.9000000000000004,1,0
tX,8,15,2,27.02.2024,A,4.9000000000000004,2,0
tX,8,16,2,27.02.2024,A,4.9000000000000004,1,0
tX,8,16,2,27.02.2024,A,4.9000000000000004,2,0
tX,8,16,2,27.02.2024,A,4.9000000000000004,3,0
tX,8,16,2,27.02.2024,A,4.9000000000000004,4,0
tX,8,17,2,27.02.2024,A,4.9000000000000004,1,0
tX,8,17,2,27.02.2024,A,4.9000000000000004,2,0
tX,8,17,2,27.02.2024,A,4.9000000000000004,3,0
tX,8,17,2,27.02.2024,A,4.9000000000000004,4,0
tX,8,18,2,27.02.2024,A,4.9000000000000004,1,0
tX,8,18,2,27.02.2024,A,4.9000000000000004,2,0
tX,8,18,2,27.02.2024,A,4.9000000000000004,3,0
tX,8,18,2,27.02.2024,A,4.9000000000000004,4,0
tX,8,18,2,27.02.2024,A,4.9000000000000004,5,0
tX,8,19,2,27.02.2024,B,4.9000000000000004,1,0
tX,8,19,2,27.02.2024,B,4.9000000000000004,2,0
tX,8,19,2,27.02.2024,B,4.9000000000000004,3,0
tX,8,19,2,27.02.2024,B,4.9000000000000004,4,0
tX,8,19,2,27.02.2024,B,4.9000000000000004,5,0
tX,8,19,2,27.02.2024,B,4.9000000000000004,6,0
tX,8,20,2,27.02.2024,B,4.9000000000000004,1,0
tX,8,20,2,27.02.2024,B,4.9000000000000004,2,0
tX,8,21,2,27.02.2024,B,4.9000000000000004,1,0
tX,8,21,2,27.02.2024,B,4.9000000000000004,2,0
tX,8,21,2,27.02.2024,B,4.9000000000000004,3,0
tX,8,21,2,27.02.2024,B,4.9000000000000004,4,0
tX,8,22,2,27.02.2024,B,4.9000000000000004,1,0
tX,8,22,2,27.02.2024,B,4.9000000000000004,2,0
tX,8,22,2,27.02.2024,B,4.9000000000000004,3,0
tX,8,22,2,27.02.2024,B,4.9000000000000004,4,0
tX,8,22,2,27.02.2024,B,4.9000000000000004,5,0
tX,8,22,2,27.02.2024,B,4.9000000000000004,6,0
tX,8,22,2,27.02.2024,B,4.9000000000000004,7,0
tX,8,23,2,27.02.2024,B,4.9000000000000004,1,0
tX,8,23,2,27.02.2024,B,4.9000000000000004,2,0
tX,8,23,2,27.02.2024,B,4.9000000000000004,3,0
tX,8,23,2,27.02.2024,B,4.9000000000000004,4,0
tX,8,24,2,27.02.2024,B,4.9000000000000004,1,0
tX,8,24,2,27.02.2024,B,4.9000000000000004,2,0
tX,8,24,2,27.02.2024,B,4.9000000000000004,3,0
tX,8,24,2,27.02.2024,B,4.9000000000000004,4,0
tX,8,24,2,27.02.2024,B,4.9000000000000004,5,0
tX,8,24,2,27.02.2024,B,4.9000000000000004,6,0
tX,8,25,2,27.02.2024,B,4.9000000000000004,1,0
tX,8,25,2,27.02.2024,B,4.9000000000000004,2,0
tX,8,26,2,27.02.2024,B,4.9000000000000004,1,0
tX,8,26,2,27.02.2024,B,4.9000000000000004,2,0
tX,8,26,2,27.02.2024,B,4.9000000000000004,3,0
tX,8,27,2,27.02.2024,B,4.9000000000000004,1,0
tX,8,27,2,27.02.2024,B,4.9000000000000004,2,0
tX,8,27,2,27.02.2024,B,4.9000000000000004,3,0
tX,8,27,2,27.02.2024,B,4.9000000000000004,4,0
tX,8,27,2,27.02.2024,B,4.9000000000000004,5,0
tX,8,27,2,27.02.2024,B,4.9000000000000004,6,0
tX,8,28,2,27.02.2024,B,4.9000000000000004,1,0
tX,8,28,2,27.02.2024,B,4.9000000000000004,2,0
tX,8,28,2,27.02.2024,B,4.9000000000000004,3,0
tX,8,28,2,27.02.2024,B,4.9000000000000004,4,0
tX,8,28,2,27.02.2024,B,4.9000000000000004,5,0
tX,8,28,2,27.02.2024,B,4.9000000000000004,6,0
tX,8,29,2,27.02.2024,B,4.9000000000000004,1,0
tX,8,29,2,27.02.2024,B,4.9000000000000004,2,0
tX,8,29,2,27.02.2024,B,4.9000000000000004,3,0
tX,8,29,2,27.02.2024,B,4.9000000000000004,4,0
tX,8,30,2,27.02.2024,B,4.9000000000000004,1,0
tX,8,30,2,27.02.2024,B,4.9000000000000004,2,0
tX,8,30,2,27.02.2024,B,4.9000000000000004,3,0
tX,8,30,2,27.02.2024,B,4.9000000000000004,4,0
tX,8,30,2,27.02.2024,B,4.9000000000000004,5,0
tX,9,1,2,27.02.2024,A,4.9000000000000004,1,0
tX,9,1,2,27.02.2024,A,4.9000000000000004,2,0
tX,9,1,2,27.02.2024,A,4.9000000000000004,3,0
tX,9,1,2,27.02.2024,A,4.9000000000000004,4,0
tX,9,1,2,27.02.2024,A,4.9000000000000004,5,0
tX,9,1,2,27.02.2024,A,4.9000000000000004,6,0
tX,9,1,2,27.02.2024,A,4.9000000000000004,7,0
tX,9,1,2,27.02.2024,A,4.9000000000000004,8,0
tX,9,2,2,27.02.2024,A,4.9000000000000004,1,0
tX,9,2,2,27.02.2024,A,4.9000000000000004,2,0
tX,9,2,2,27.02.2024,A,4.9000000000000004,3,0
tX,9,2,2,27.02.2024,A,4.9000000000000004,4,0
tX,9,2,2,27.02.2024,A,4.9000000000000004,5,0
tX,9,2,2,27.02.2024,A,4.9000000000000004,6,0
tX,9,2,2,27.02.2024,A,4.9000000000000004,7,0
tX,9,2,2,27.02.2024,A,4.9000000000000004,8,0
tX,9,3,2,27.02.2024,A,4.9000000000000004,1,0
tX,9,3,2,27.02.2024,A,4.9000000000000004,2,0
tX,9,3,2,27.02.2024,A,4.9000000000000004,3,0
tX,9,3,2,27.02.2024,A,4.9000000000000004,4,0
tX,9,3,2,27.02.2024,A,4.9000000000000004,5,0
tX,9,3,2,27.02.2024,A,4.9000000000000004,6,0
tX,9,3,2,27.02.2024,A,4.9000000000000004,7,0
tX,9,4,2,27.02.2024,A,4.9000000000000004,1,0
tX,9,4,2,27.02.2024,A,4.9000000000000004,2,0
tX,9,5,2,27.02.2024,A,4.9000000000000004,1,0
tX,9,5,2,27.02.2024,A,4.9000000000000004,2,0
tX,9,5,2,27.02.2024,A,4.9000000000000004,3,0
tX,9,5,2,27.02.2024,A,4.9000000000000004,4,0
tX,9,6,2,27.02.2024,A,4.9000000000000004,1,0
tX,9,6,2,27.02.2024,A,4.9000000000000004,2,0
tX,9,6,2,27.02.2024,A,4.9000000000000004,3,0
tX,9,7,2,27.02.2024,C,4.9000000000000004,1,0
tX,9,7,2,27.02.2024,C,4.9000000000000004,2,0
tX,9,8,2,27.02.2024,C,4.9000000000000004,1,0
tX,9,8,2,27.02.2024,C,4.9000000000000004,2,0
tX,9,8,2,27.02.2024,C,4.9000000000000004,3,0
tX,9,8,2,27.02.2024,C,4.9000000000000004,4,0
tX,9,8,2,27.02.2024,C,4.9000000000000004,5,0
tX,9,9,2,27.02.2024,C,4.9000000000000004,1,0
tX,9,9,2,27.02.2024,C,4.9000000000000004,2,0
tX,9,9,2,27.02.2024,C,4.9000000000000004,3,0
tX,9,9,2,27.02.2024,C,4.9000000000000004,4,0
tX,9,10,2,27.02.2024,C,4.9000000000000004,1,0
tX,9,10,2,27.02.2024,C,4.9000000000000004,2,0
tX,9,10,2,27.02.2024,C,4.9000000000000004,3,0
tX,9,10,2,27.02.2024,C,4.9000000000000004,4,0
tX,9,11,2,27.02.2024,C,4.9000000000000004,1,0
tX,9,11,2,27.02.2024,C,4.9000000000000004,2,0
tX,9,11,2,27.02.2024,C,4.9000000000000004,3,0
tX,9,11,2,27.02.2024,C,4.9000000000000004,4,0
tX,9,12,2,27.02.2024,C,4.9000000000000004,1,0
tX,9,12,2,27.02.2024,C,4.9000000000000004,2,0
tX,9,13,2,27.02.2024,C,4.9000000000000004,1,0
tX,9,13,2,27.02.2024,C,4.9000000000000004,2,0
tX,9,13,2,27.02.2024,C,4.9000000000000004,3,0
tX,9,14,2,27.02.2024,C,4.9000000000000004,1,0
tX,9,14,2,27.02.2024,C,4.9000000000000004,2,0
tX,9,14,2,27.02.2024,C,4.9000000000000004,3,0
tX,9,14,2,27.02.2024,C,4.9000000000000004,4,0
tX,9,14,2,27.02.2024,C,4.9000000000000004,5,0
tX,9,15,2,27.02.2024,C,4.9000000000000004,1,0
tX,9,16,2,27.02.2024,C,4.9000000000000004,1,0
tX,9,16,2,27.02.2024,C,4.9000000000000004,2,0
tX,9,16,2,27.02.2024,C,4.9000000000000004,3,0
tX,9,17,2,27.02.2024,C,4.9000000000000004,1,0
tX,9,17,2,27.02.2024,C,4.9000000000000004,2,0
tX,9,17,2,27.02.2024,C,4.9000000000000004,3,0
tX,9,17,2,27.02.2024,C,4.9000000000000004,4,0
tX,9,17,2,27.02.2024,C,4.9000000000000004,5,0
tX,9,17,2,27.02.2024,C,4.9000000000000004,6,0
tX,9,18,2,27.02.2024,C,4.9000000000000004,1,0
tX,9,18,2,27.02.2024,C,4.9000000000000004,2,0
tX,9,18,2,27.02.2024,C,4.9000000000000004,3,0
tX,9,18,2,27.02.2024,C,4.9000000000000004,4,0
tX,9,19,2,27.02.2024,D,4.9000000000000004,1,0
tX,9,19,2,27.02.2024,D,4.9000000000000004,2,0
tX,9,19,2,27.02.2024,D,4.9000000000000004,3,0
tX,9,19,2,27.02.2024,D,4.9000000000000004,4,0
tX,9,19,2,27.02.2024,D,4.9000000000000004,5,0
tX,9,19,2,27.02.2024,D,4.9000000000000004,6,0
tX,9,20,2,27.02.2024,D,4.9000000000000004,1,0
tX,9,20,2,27.02.2024,D,4.9000000000000004,2,0
tX,9,20,2,27.02.2024,D,4.9000000000000004,3,0
tX,9,20,2,27.02.2024,D,4.9000000000000004,4,0
tX,9,21,2,27.02.2024,D,4.9000000000000004,1,0
tX,9,22,2,27.02.2024,D,4.9000000000000004,1,0
tX,9,22,2,27.02.2024,D,4.9000000000000004,2,0
tX,9,23,2,27.02.2024,D,4.9000000000000004,1,0
tX,9,23,2,27.02.2024,D,4.9000000000000004,2,0
tX,9,23,2,27.02.2024,D,4.9000000000000004,3,0
tX,9,23,2,27.02.2024,D,4.9000000000000004,4,0
tX,9,24,2,27.02.2024,D,4.9000000000000004,1,0
tX,9,24,2,27.02.2024,D,4.9000000000000004,2,0
tX,9,24,2,27.02.2024,D,4.9000000000000004,3,0
tX,9,24,2,27.02.2024,D,4.9000000000000004,4,0
tX,9,24,2,27.02.2024,D,4.9000000000000004,5,0
tX,9,24,2,27.02.2024,D,4.9000000000000004,6,0
tX,9,24,2,27.02.2024,D,4.9000000000000004,7,0
tX,9,24,2,27.02.2024,D,4.9000000000000004,8,0
tX,9,25,2,27.02.2024,A,4.9000000000000004,1,0
tX,9,25,2,27.02.2024,A,4.9000000000000004,2,0
tX,9,25,2,27.02.2024,A,4.9000000000000004,3,0
tX,9,25,2,27.02.2024,A,4.9000000000000004,4,0
tX,9,25,2,27.02.2024,A,4.9000000000000004,5,0
tX,9,25,2,27.02.2024,A,4.9000000000000004,6,0
tX,9,25,2,27.02.2024,A,4.9000000000000004,7,0
tX,9,26,2,27.02.2024,A,4.9000000000000004,1,0
tX,9,26,2,27.02.2024,A,4.9000000000000004,2,0
tX,9,26,2,27.02.2024,A,4.9000000000000004,3,0
tX,9,26,2,27.02.2024,A,4.9000000000000004,4,0
tX,9,26,2,27.02.2024,A,4.9000000000000004,5,0
tX,9,26,2,27.02.2024,A,4.9000000000000004,6,0
tX,9,26,2,27.02.2024,A,4.9000000000000004,7,0
tX,9,27,2,27.02.2024,A,4.9000000000000004,1,0
tX,9,27,2,27.02.2024,A,4.9000000000000004,2,0
tX,9,27,2,27.02.2024,A,4.9000000000000004,3,0
tX,9,27,2,27.02.2024,A,4.9000000000000004,4,0
tX,9,27,2,27.02.2024,A,4.9000000000000004,5,0
tX,9,28,2,27.02.2024,A,4.9000000000000004,1,0
tX,9,29,2,27.02.2024,A,4.9000000000000004,1,0
tX,9,29,2,27.02.2024,A,4.9000000000000004,2,0
tX,9,29,2,27.02.2024,A,4.9000000000000004,3,0
tX,9,29,2,27.02.2024,A,4.9000000000000004,4,0
tX,9,29,2,27.02.2024,A,4.9000000000000004,5,0
tX,9,29,2,27.02.2024,A,4.9000000000000004,6,0
tX,9,29,2,27.02.2024,A,4.9000000000000004,7,0
tX,9,30,2,27.02.2024,A,4.9000000000000004,1,0
tX,9,30,2,27.02.2024,A,4.9000000000000004,2,0
tX,9,30,2,27.02.2024,A,4.9000000000000004,3,0
tX,9,30,2,27.02.2024,A,4.9000000000000004,4,0
tX,9,30,2,27.02.2024,A,4.9000000000000004,5,0
tX,9,30,2,27.02.2024,A,4.9000000000000004,6,0
tX,10,1,2,27.02.2024,C,4.9000000000000004,1,0
tX,10,1,2,27.02.2024,C,4.9000000000000004,2,0
tX,10,1,2,27.02.2024,C,4.9000000000000004,3,0
tX,10,1,2,27.02.2024,C,4.9000000000000004,4,0
tX,10,1,2,27.02.2024,C,4.9000000000000004,5,0
tX,10,1,2,27.02.2024,C,4.9000000000000004,6,0
tX,10,1,2,27.02.2024,C,4.9000000000000004,7,0
tX,10,1,2,27.02.2024,C,4.9000000000000004,8,0
tX,10,2,2,27.02.2024,C,4.9000000000000004,1,0
tX,10,2,2,27.02.2024,C,4.9000000000000004,2,0
tX,10,2,2,27.02.2024,C,4.9000000000000004,3,0
tX,10,2,2,27.02.2024,C,4.9000000000000004,4,0
tX,10,2,2,27.02.2024,C,4.9000000000000004,5,0
tX,10,2,2,27.02.2024,C,4.9000000000000004,6,0
tX,10,3,2,27.02.2024,C,4.9000000000000004,1,0
tX,10,3,2,27.02.2024,C,4.9000000000000004,2,0
tX,10,4,2,27.02.2024,C,4.9000000000000004,1,0
tX,10,4,2,27.02.2024,C,4.9000000000000004,2,0
tX,10,4,2,27.02.2024,C,4.9000000000000004,3,0
tX,10,4,2,27.02.2024,C,4.9000000000000004,4,0
tX,10,4,2,27.02.2024,C,4.9000000000000004,5,0
tX,10,5,2,27.02.2024,C,4.9000000000000004,1,0
tX,10,5,2,27.02.2024,C,4.9000000000000004,2,0
tX,10,5,2,27.02.2024,C,4.9000000000000004,3,0
tX,10,6,2,27.02.2024,C,4.9000000000000004,1,0
tX,10,6,2,27.02.2024,C,4.9000000000000004,2,0
tX,10,6,2,27.02.2024,C,4.9000000000000004,3,0
tX,10,6,2,27.02.2024,C,4.9000000000000004,4,0
tX,10,6,2,27.02.2024,C,4.9000000000000004,5,0
tX,10,7,2,27.02.2024,B,4.9000000000000004,1,0
tX,10,7,2,27.02.2024,B,4.9000000000000004,2,0
tX,10,7,2,27.02.2024,B,4.9000000000000004,3,0
tX,10,7,2,27.02.2024,B,4.9000000000000004,4,0
tX,10,8,2,27.02.2024,B,4.9000000000000004,1,0
tX,10,8,2,27.02.2024,B,4.9000000000000004,2,0
tX,10,9,2,27.02.2024,B,4.9000000000000004,1,0
tX,10,9,2,27.02.2024,B,4.9000000000000004,2,0
tX,10,9,2,27.02.2024,B,4.9000000000000004,3,0
tX,10,9,2,27.02.2024,B,4.9000000000000004,4,0
tX,10,9,2,27.02.2024,B,4.9000000000000004,5,0
tX,10,10,2,27.02.2024,B,4.9000000000000004,1,0
tX,10,10,2,27.02.2024,B,4.9000000000000004,2,0
tX,10,10,2,27.02.2024,B,4.9000000000000004,3,0
tX,10,11,2,27.02.2024,B,4.9000000000000004,1,0
tX,10,11,2,27.02.2024,B,4.9000000000000004,2,0
tX,10,11,2,27.02.2024,B,4.9000000000000004,3,0
tX,10,11,2,27.02.2024,B,4.9000000000000004,4,0
tX,10,11,2,27.02.2024,B,4.9000000000000004,5,0
tX,10,11,2,27.02.2024,B,4.9000000000000004,6,0
tX,10,11,2,27.02.2024,B,4.9000000000000004,7,0
tX,10,12,2,27.02.2024,B,4.9000000000000004,1,0
tX,10,12,2,27.02.2024,B,4.9000000000000004,2,0
tX,10,12,2,27.02.2024,B,4.9000000000000004,3,0
tX,10,12,2,27.02.2024,B,4.9000000000000004,4,0
tX,10,12,2,27.02.2024,B,4.9000000000000004,5,0
tX,10,12,2,27.02.2024,B,4.9000000000000004,6,0
tX,10,12,2,27.02.2024,B,4.9000000000000004,7,0
tX,10,13,2,27.02.2024,B,4.9000000000000004,1,0
tX,10,13,2,27.02.2024,B,4.9000000000000004,2,0
tX,10,13,2,27.02.2024,B,4.9000000000000004,3,0
tX,10,13,2,27.02.2024,B,4.9000000000000004,4,0
tX,10,13,2,27.02.2024,B,4.9000000000000004,5,0
tX,10,14,2,27.02.2024,B,4.9000000000000004,1,0
tX,10,14,2,27.02.2024,B,4.9000000000000004,2,0
tX,10,14,2,27.02.2024,B,4.9000000000000004,3,0
tX,10,14,2,27.02.2024,B,4.9000000000000004,4,0
tX,10,14,2,27.02.2024,B,4.9000000000000004,5,0
tX,10,15,2,27.02.2024,B,4.9000000000000004,1,0
tX,10,15,2,27.02.2024,B,4.9000000000000004,2,0
